id,object,field,oldvalue,newvalue
001j000000KzqgTAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgUAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgWAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgXAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgcAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgfAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqghAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgkAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqgmAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqvSAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdZAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdaAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdbAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdcAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdgAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdiAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqvTAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdnAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdpAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdqAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdrAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdsAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqdtAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqduAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqe1AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqe2AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeAAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeDAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeEAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeHAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeLAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqePAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeRAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeSAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeTAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeYAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeeAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqehAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeiAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqejAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqenAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqetAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeUAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqeVAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqf8AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzqf9AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfAAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfBAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfCAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfDAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfEAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqfGAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqX2AAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzodvAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzodwAAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzqvNAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzoXUAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzoXXAAZ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzofVAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzoY4AAJ,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Kzoh0AAB,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000KzogGAAR,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000PhUvBAAV,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Q1PVhAAN,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Q1PR1AAN,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000R4MOJAA3,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Q1PUAAA3,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
001j000000Q1PSTAA3,"Account","Concierge_Venue_Alias__c","nanand","afasulo"
